uuid,title,category,abstract,link,data_source,gattered_datetime,crawler_datetime,any_category
5dd748e3-a5b3-4fe6-ba6c-205a003e4626,The last supermoon of the year will peak alongside the Leonid meteor shower,science-and-technology,"Look up to the night sky Friday night for November’s full moon, 2024’s last supermoon, followed by the Leonid meteor shower set to peak Saturday night into Sunday.",https://www.cnn.com/2024/11/14/science/full-beaver-moon-leonids-meteor-shower/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:01,YES
5d3d70e3-ec63-433f-a398-93ef2730735f,"Kraft Heinz must face Mac & Cheese lawsuit, judge rules",food-and-drink,"A federal judge said Kraft Heinz must face a proposed nationwide class action alleging that it defrauded consumers by claiming its Kraft macaroni and cheese, one of its best-known products, contains no artificial preservatives.",https://www.cnn.com/2024/11/14/food/kraft-heinz-mac-and-cheese-class-action-lawsuit/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:05,YES
d72a74dd-bdc8-4bc4-ab46-4141abe82403,New Zealand MPs disrupt parliament with haka to protest Indigenous treaty bill,area-world,New Zealand’s parliament was briefly suspended on Thursday after Maori members staged a haka to disrupt the vote on a contentious bill that would reinterpret a 184-year-old treaty between the British and Indigenous Maori.,https://www.cnn.com/2024/11/14/world/new-zealand-haka-parliament-indigenous-bill-intl-latam/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:05,YES
62fdca90-49e0-41f3-9caf-d9811c45f22f,Judge recognizes ‘real possibility’ of Trump pardons as he delays trial for January 6 riot defendant,politics,"A federal judge on Thursday agreed to delay a trial set for next month for a US Capitol riot defendant, saying there is a “real possibility” that President-elect Donald Trump could pardon him after taking office next year.",https://www.cnn.com/2024/11/14/politics/william-pope-january-6-pardon-possibility/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:05,YES
e024a4f9-6e4d-4dce-9c9a-a606abaf0f94,Nearly 90 congressional Democrats call on Biden to sanction far-right Israeli ministers,politics,Nearly 90 congressional Democrats are calling on President Joe Biden to impose sanctions on two far-right Israeli government officials for their roles in inciting settler violence in the West Bank.,https://www.cnn.com/2024/11/14/politics/democrats-israel-biden-sanctions/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:05,YES
b44f980b-3a87-4dd8-83af-2b8677bd7ace,Nordstrom kicked off its Black Friday sale early. Here are the trendiest deals so far,shopping,"Nordstrom marked down a ton of men’s and women’s apparel with major discounts on winter must-haves like sweaters, dresses, shoes and more.",https://www.cnn.com/cnn-underscored/deals/nordstrom-early-black-friday-sale-2024-11-14,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:05,YES
3ececa4f-20cc-4dbf-ae64-936fbb745088,Denzel Washington says he had a same-sex kiss in ‘Gladiator II’ that got cut,entertainment,"Denzel Washington rules on screen, but there is one thing audiences won’t get to see him do in his latest film.",https://www.cnn.com/2024/11/14/entertainment/denzel-washington-same-sex-kiss-gladiator/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:06,YES
f9b2b7df-c2f9-43a2-ad4e-baf9e6ed837e,Transgender Awareness Week reveals a community in crisis,area-world,"During the 2024 election cycle, the transgender community was relentlessly demonized, with harmful rhetoric fueling prejudice and fear, leaving many transgender individuals feeling marginalized and vulnerable.",https://www.cnn.com/2024/11/14/us/transgender-awareness-week-reveals-a-community-in-crisis/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:06,YES
329c23e0-b3e2-499f-bdbc-c3cd8fd3b4a0,Tampa Bay Rays to play 2025 MLB season at AL East rivals’ George M. Steinbrenner Field,sports,The Tampa Bay Rays will play next season in a New York Yankees-owned ballpark.,https://www.cnn.com/2024/11/14/sport/tampa-bay-rays-2025-yankees-steinbrenner-field-spt-intl/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:06,YES
0e372bc5-87dd-45d1-92ad-de98d4ef6811,"Dyson’s early Black Friday deals on vacuums, hair stylers and heaters just went live",shopping,"Dyson’s early Black Friday sale has top vacuums, air purifiers, fans, hair tools and more for up to 50% off.",https://www.cnn.com/cnn-underscored/deals/dyson-early-black-friday-deals-2024-11-14,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:06,YES
8c9523d5-7b3c-4a86-bab5-d622cec1851e,Nicole Kidman found a classy way to shade Martin Scorsese about his lack of female stars,entertainment,"Nicole Kidman has worked with some amazing directors, but there’s one she has not.",https://www.cnn.com/2024/11/14/entertainment/nicole-kidman-martin-scorsese-female-stars/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:11,YES
d08b03fb-d1ca-41c1-921a-ccbd4fdccbf9,Ukrainian mother and three children killed in a Russian strike on Zelensky’s hometown,area-world,"The attack on Monday was the latest in a string of nearly weekly strikes against residential buildings in Kryvyi Rih, many of them deadly.",https://www.cnn.com/2024/11/14/europe/ukrainian-mother-killed-russian-strike-zelensky-hometown-intl/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:11,YES
d52a6664-224d-411b-8957-92c3d32ad0d6,Europe fines Meta $840 million over ‘abusive’ practices benefiting Facebook Marketplace,science-and-technology,The European Union has fined Meta Platforms €798 million ($840 million) over what it called abusive practices benefiting Facebook Marketplace.,https://www.cnn.com/2024/11/14/tech/meta-fine-europe-facebook-marketplace-intl/index.html,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:11,YES
81f43232-813e-4631-aff6-43a1d11f1639,"The best sales to shop: Hatch, Salomon, Nordstrom and more",shopping,"Today, you’ll find a deal on an Apple MacBook Pro M4, discounts on Salomon gear and savings at Samsung. All that and more below.",https://www.cnn.com/cnn-underscored/deals/best-online-sales-right-now-2024-11-14,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:11,YES
819ab6f1-3bfa-4af8-8a38-b189ca91941d,"The best automatic cat feeders in 2024, tried and tested",comment,We tested 13 automatic cat feeders to help cat parents with their fur babies’ feeding routine and found three that will keep your felines fed.,https://www.cnn.com/cnn-underscored/reviews/best-automatic-cat-feeders,cnn_news,2024-11-15 00:00:00,2024-11-15 09:23:11,YES
