uuid,title,category,abstract,link,data_source,gattered_datetime,crawler_datetime,any_category
4cc886fc-12e8-4eb8-be7b-e07b693c56d7,Australia police charge former radio show host Alan Jones with assault,area-world,"Australian police on Monday charged former radio show host Alan Jones with 24 assault and sexual touching offenses, indictments that followed accusations in a newspaper that Jones had assaulted young men for decades.",https://www.cnn.com/2024/11/18/australia/alan-jones-broadcaster-charged-assault-intl-hnk/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
96b6cabf-a7fd-4ef8-93ab-ff32aba214fc,Trump doubles down on provocative Cabinet picks as their fates hang in the balance,politics,Donald Trump is refusing to back down over his Cabinet picks in the first clash in an epic battle he will wage against Washington when he takes office next year.,https://www.cnn.com/2024/11/18/politics/trump-provocative-cabinet-picks-analysis/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
12378546-a235-467a-86f1-882c04cc4caa,India’s successful test of hypersonic missile puts it among elite group,area-world,"India has successfully tested a domestically developed long-range hypersonic missile, it said on Sunday, attaining a key milestone in military development that puts it in a small group of nations possessing the advanced technology.",https://www.cnn.com/2024/11/17/india/india-hypersonic-missile-test-intl-hnk/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
703b74d4-7d11-4cc1-98c6-c02a5f9d927f,Police: Head that washed ashore in South Florida belongs to missing 19-year-old,area-world,"A bodyless head that washed ashore in South Florida has been identified as that of a 19-year-old swimmer who went missing in Miami Beach after he tried to rescue his younger sister from a rip current, authorities said.",https://www.cnn.com/2024/11/17/us/miami-beach-bodyless-head-identified-hnk/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
3f640f07-16a1-4de7-b33a-012871b5d570,Josh Allen and Buffalo Bills hand Kansas City Chiefs first loss of the season,sports,"Another season, another epic battle between Patrick Mahomes and Josh Allen.",https://www.cnn.com/2024/11/17/sport/kansas-city-chiefs-first-loss-buffalo-bills-spt-intl/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
37691774-701b-4a34-8c85-72f0e4ef8f42,"Two Missouri officers asked women for their phones – then stole nude images, authorities say",area-world,A former Missouri police officer and a former Missouri State Highway Patrol trooper have both been indicted on civil rights violations and accused of taking nude images from women’s phones during traffic stops.,https://www.cnn.com/2024/11/17/us/missouri-julian-alcala-florissant-police/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:07,YES
d6789479-1fde-4b28-a4f8-d2ac638ff49b,Biden makes first presidential visit to the Amazon as incoming Trump administration poses a threat to climate fight,politics,"When President Joe Biden worked to burnish his climate legacy in the Brazilian Amazon on Sunday, the unspoken presence of Donald Trump shadowed the historic stop.",https://www.cnn.com/2024/11/17/politics/biden-amazon-rainforest-visit-brazil/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:08,YES
d56de614-bdf8-4fcb-8fc5-3cb246e33df1,"As Trump vows mass deportation, polls suggest growing support – but not a mandate",politics,"Support for deporting undocumented immigrants has grown since Donald Trump was last in office, a review of recent polling finds – as have nativist sentiments more broadly. But the level of public backing for mass deportation varies ...",https://www.cnn.com/2024/11/17/politics/mass-deportation-trump-polling/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:08,YES
4c8d740b-9a24-4d59-a772-ecb02261059d,Biden’s green light for Ukraine to use ATACMS in Russia just raised the stakes in a war Trump will inherit,area-world,The fact the US president delayed this decision so long just adds to its potency.,https://www.cnn.com/2024/11/17/europe/analysis-biden-atacms-ukraine-intl-latam/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:08,YES
1344d39e-6461-435f-9b2d-74cde33e9e15,20 of the world’s best soups,travel,"If a bowl of soup strikes you as the ultimate in comfort, you’ve got plenty of company. Here are 20 of the world’s best soups – from Mexico to Thailand – to fill stomach and soul.",https://www.cnn.com/travel/the-worlds-best-soups-wellness/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:08,YES
eb7ddae3-ca03-4f76-8529-786c2fa1f152,What the next Trump presidency could mean for US education,politics,President-elect Donald Trump has laid out some big changes for education in the US.,https://www.cnn.com/2024/11/17/politics/donald-trump-education-changes/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
e9cf2102-c6c1-4b92-9e25-88a41f55490c,Taylor Lautner hilariously reignites the Edward vs. Jacob debate from ‘Twilight’,entertainment,Actor Taylor Lautner is reviving the “Twilight” saga love triangle debate of the late aughts in a very 2024 way.,https://www.cnn.com/2024/11/17/entertainment/taylor-lautner-twilight-video/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
e5273eb0-d7ce-47d7-a99e-ddcb1c4257fb,A Tulsa Race Massacre victim was recently ID’d as a World War I veteran. The city has now paid tribute to him,area-world,"For decades, the family of World War I veteran CL Daniel didn’t know where he was buried but believed he died in the 1921 Tulsa Race Massacre. An investigation of unmarked graves recently solved the mystery – and the city has honored him ...",https://www.cnn.com/2024/11/17/us/cl-daniel-tulsa-memorial/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
953cc388-52ce-4af8-b088-35ed2c6cc686,"Netanyahu aide leaked classified document to influence public opinion on hostage negotiations, court says",area-world,"An aide to Israeli Prime Minister Benjamin Netanyahu is alleged to have leaked classified information to foreign press in the hopes of influencing public opinion on hostage negotiations, according to a court release published Sunday.",https://www.cnn.com/2024/11/17/middleeast/netanyahu-aide-leaks-hostage-talks-intl/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
10bbd556-2c3f-4624-bcc8-6bc99432d726,"‘Dune: Prophecy’ will launch viewers into worlds far beyond Arrakis, says executive producer",entertainment,"The already expansive “Dune” universe is about to get even bigger, “Dune: Prophecy” executive producer Alison Schapker tells CNN.",https://www.cnn.com/2024/11/17/entertainment/dune-prophecy-alison-schapker-interview/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
7ccb4344-c726-4f03-a1d9-94d6d47bca0a,Gold watch gifted to Titanic hero who saved 700 lives sells for record £1.5 million,fashion,A gold watch gifted to the captain of a ship which rescued more than 700 passengers and crew from the Titanic has sold for a record-breaking £1.56 million ($1.97 million).,https://www.cnn.com/2024/11/17/style/arthur-rostron-titanic-watch-auction-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:13,YES
22441d3c-43fc-49a4-88e5-779898668366,"As attorney general, Gaetz would go from being under DOJ scrutiny to leading the nation’s top law enforcement agency",politics,One career official described hearing audible cries of “oh my God” echoing down the hallway inside DOJ’s headquarters.,https://www.cnn.com/2024/11/17/politics/matt-gaetz-attorney-general-nomination/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:13,YES
08532612-83d5-480e-8c87-2c7ccea8dec9,"‘Everything’s getting weird’: New Yorkers have experienced tornadoes, an earthquake, and an extreme fire season this year",area-world,"Floods, fires, hurricanes, and a lot more of them. People will lose their homes and possibly loved ones.",https://www.cnn.com/2024/11/17/us/new-york-extreme-weather/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:13,YES
da59f064-e96d-4e9f-90a7-cbf2b1edf29c,"How to build the perfect gaming setup, from PCs to peripherals",politics,"With seemingly limitless options out there for PC and console gamers, we’ve assembled everything you need to build a great setup without completely breaking the bank.",https://www.cnn.com/cnn-underscored/electronics/gaming-setup-guide,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:13,YES
2b907658-05fd-4584-8d20-f135095d6344,"The best hiking pants in 2024, tried and tested",comment,"Two testers tried out 25 pairs of men’s and women’s hiking pants, and found two pairs they’d recommend to any hiker.",https://www.cnn.com/cnn-underscored/reviews/best-hiking-pants,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:14,YES
49b95671-1115-4d0e-871d-1ff8ac3a6d51,"Start your week smart: Trump’s Cabinet picks, Russian air attack, Texas execution, Bela Karolyi, Miss Universe",area-world,CNN’s 5 Things brings you all the news you need to start your week smart.,https://www.cnn.com/2024/11/17/us/5-things-sunday-november-17-trnd/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:17,YES
6b452ef7-17ad-414e-8e28-ccfedbe586e5,"November 17, 2024 - Trump transition news",politics,"President-elect Donald Trump continues to build his incoming administration, announcing key loyalists for top roles and a string of controversial Cabinet picks.",https://www.cnn.com/politics/live-news/trump-transition-news-11-17-24/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:17,YES
9545c8c1-4b0e-4919-9f3b-a40d9de0d978,Ann Selzer to end election polling after 16-point miss in final Iowa survey,tv,"Famed pollster J. Ann Selzer will end her election polling operation after her final survey for The Des Moines Register failed to accurately capture former President Donald Trump’s strong support in the 2024 election, resulting in a 16-point miss.",https://www.cnn.com/2024/11/17/media/iowa-pollster-ann-selzer-retire-trump-harris/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:17,YES
7a45b830-706d-4cec-a918-730ba4e92d5c,Doctors say RFK Jr.’s anti-Ozempic stance perpetuates stigma and misrepresents evidence,health,Robert F. Kennedy Jr. has pledged to tackle high rates of chronic diseases such as diabetes and obesity as President-elect Donald Trump’s pick to lead the US Department of Health and Human Services. They’re goals that many in the ...,https://www.cnn.com/2024/11/17/health/rfk-jr-ozempic/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:17,YES
ee970333-a2a9-4640-b73c-e5e904796e98,"‘Just sad,’ ‘wasn’t a good one’ and ‘trash’: Mike Tyson vs. Jake Paul fight leaves spectators disappointed",sports,One is a Youtuber-turned-boxer. The other is a boxer who had not fought professionally for almost 20 years.,https://www.cnn.com/2024/11/17/sport/mike-tyson-jake-paul-fight-reaction-spt-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
484d77c1-5d78-4f3a-a6cb-66e516c5a159,Court orders South Africa police to end standoff with illegal miners,area-world,A South African court ordered police to end a standoff with illegal miners to allow emergency workers to gain access to a mine shaft where several hundred are believed to remain after the government cut off vital supplies.,https://www.cnn.com/2024/11/17/africa/south-africa-miners-court-ruling-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
19c37400-e0e9-4090-9fc4-39ceb283d62b,Small businesses are hurting at the worst possible time,economy-and-finance,"Enjou Chocolat, a small business in Morristown, New Jersey, is still strained by rising costs these days — from soaring cocoa prices to increased labor expenses.",https://www.cnn.com/2024/11/17/economy/small-business-inflation-price-increase/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
4d67bbdf-76d7-45b6-8587-d6d6247d3c2b,"Jon Jones retains UFC heavyweight title with spinning kick to stop Stipe Miocic, celebrates with President-elect Donald Trump",sports,Jon Jones retained his UFC heavyweight title with an impressive spinning kick to stop Stipe Miocic in the third round of their fight at UFC 309 on Saturday at Madison Square Garden.,https://www.cnn.com/2024/11/17/sport/jon-jones-stipe-miocic-donald-trump-spt-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
395464d0-025c-4a57-b2f3-d19e23bede85,"The crypto industry plowed tens of millions into the election. Now, it’s looking for a return on that investment",politics,"The cryptocurrency industry’s leading super PACs plowed $131 million into congressional races in this cycle to help elect dozens of pro-crypto lawmakers to Congress, while individual billionaires with crypto interests spent millions to help ...",https://www.cnn.com/2024/11/17/politics/crypto-industry-donald-trump-reelection/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
9e7ff89f-e0c4-4fe4-ae5c-8712f4cc1e80,Massive Russian strikes across Ukraine trigger blackouts and kill at least five people,area-world,"Russia has launched one of the largest aerial attacks on Ukraine, Ukrainian officials said, hitting energy infrastructure across the country, killing at least five people and causing widespread damage.",https://www.cnn.com/2024/11/17/europe/russia-large-aerial-attack-ukraine-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:18,YES
9addac94-e3c2-4bfc-831c-bb96c68f8c80,"New cookbook encourages cooks to follow charts, not recipes",health,"Easy and with a dash of Italian flair, one recipe from Julia Turshen’s new cookbook, “What Goes With What,” shows how flexibility can be your friend in the kitchen.",https://www.cnn.com/2024/11/17/health/julia-turshen-cookbook-wellness/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
9eaa5fc3-fba7-4d84-8638-0415f8401e61,"Trump’s defense secretary nominee paid accuser but denies sexual assault, attorney says",politics,"President-elect Donald Trump’s defense secretary pick, Pete Hegseth, paid a woman who accused him of sexual assault in a settlement agreement that included a confidentiality clause, according to Hegseth’s attorney.",https://www.cnn.com/2024/11/17/politics/pete-hegseth-sexual-assault-settlement-agreement/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
861684e4-8abe-417c-823f-532c08b76b96,The UK thinks weight loss drugs could ease unemployment. Experts say that’s a fantasy,area-world,"In the United Kingdom, the government is hoping weight loss drugs might improve public finances, eyeing their use to help unemployed people re-enter the workforce and ultimately save money on health care.",https://www.cnn.com/2024/11/17/uk/uk-wegovy-mounjaro-weight-loss-drugs-unemployment-intl/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
84011d86-cebe-452a-ade0-f61da819a6cf,"WBD to settle NBA broadcast rights suit, move ‘Inside the NBA’ to ESPN and ABC",tv,"Warner Bros. Discovery will settle its lawsuit against the NBA and announce it has struck a deal with Disney to exclusively license its beloved TNT show “Inside the NBA” starting next season, a person familiar with the matter told CNN.",https://www.cnn.com/2024/11/17/media/wbd-tnt-nba-lawsuit-inside-the-nba-espn/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
b1be8e76-d56f-445d-a5da-0a4432a1f0a2,Denmark’s Victoria Kjær Theilvig wins Miss Universe 2024,fashion,"Victoria Kjær Theilvig of Denmark has been crowned Miss Universe 2024, becoming the first Dane to ever win the competition.",https://www.cnn.com/2024/11/16/style/miss-universe-2024-winner-denmark-intl-hnk/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
674ffa9a-9428-473b-b5e1-6fe03889822c,"Bela Karolyi, the polarizing coach who helped launch gymnasts to Olympic stardom, dies at 82",sports,"Bela Karolyi, the legendary and controversial Romanian American gymnastics coach who helped lead Mary Lou Retton, Nadia Comaneci and Kerri Strug to Olympic gold, has died, USA Gymnastics announced. He was 82.",https://www.cnn.com/2024/11/16/sport/bela-karolyi-the-polarizing-coach-who-helped-launch-gymnasts-to-olympic-stardom-dies-at-82/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
9cce08d7-152d-4e34-81c2-5e41459d3604,Duterte returns as Philippines’ political clans wage ‘a fight to the death’,area-world,"A foul-mouthed former Philippine president who jailed political rivals, insulted the pope and claims to have hired “death squad” gangsters is running for re-election in his hometown in a desperate bid to strengthen his scandal-hit political dynasty.",https://www.cnn.com/2024/11/16/asia/philippines-rodrigo-duterte-davao-mayor-intl-hnk/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
593e4857-81b7-4197-9dd2-42e0cf507523,Trump is determined to see Gaetz confirmed as AG despite controversies,politics,"President-elect Donald Trump is pressing forward with his decision to put forward former Rep. Matt Gaetz as attorney general, despite widespread unease on Capitol Hill about entrusting the Justice Department to a figure with limited legal ...",https://www.cnn.com/2024/11/16/politics/matt-gaetz-ag-trump/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:22,YES
a2527b13-a6c5-457d-9b09-e863fc266487,Syracuse officials insist drinking water is clean as residents call for a state of emergency,area-world,"Darlene Medley says she can’t trust the water coming from the faucets at her Syracuse, New York, home if she wants to keep her children safe – even as the city says it’s safe.",https://www.cnn.com/2024/11/16/us/syracuse-lead-in-water-city-department/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:23,YES
74f6312d-c501-40b5-b798-92f0d2980517,Elon Musk wants Trump to disrupt Wall Street with his Treasury pick,business,"As Donald Trump privately considers his team to lead America’s economy during his term, Elon Musk has put his thumb on the scale, urging followers on X to help make a public push for a candidate who won’t be “business as usual” on Wall ...",https://www.cnn.com/2024/11/16/business/trump-treasury-secretary-bessent-lutnick-musk/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:23,YES
e35742e1-40a4-40bb-a98e-a84e2fe67e45,Trump picks fracking company CEO Chris Wright as next Department of Energy secretary,politics,"President-elect Donald Trump on Saturday named Chris Wright, the CEO of Denver-based fracking company Liberty Energy, as his pick to be the next secretary of the Department of Energy.",https://www.cnn.com/2024/11/16/politics/chris-wright-energy-secretary-trump/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
ca97ca12-d794-40a5-8e3e-56ffc50fd93e,"Zoe Saldaña’s Spanish-speaking role in ‘Emilia Pérez’ was a long time coming, says the star",entertainment,"Zoe Saldaña has already given us so much – emotionally pivotal characters in three bestselling film franchises, on top of a long list of TV and movie credits – her role in Netflix’s genre-busting new thriller/musical hybrid “Emilia Pérez” feels like ...",https://www.cnn.com/2024/11/16/entertainment/zoe-saldana-spanish-role-emilia-perez/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
418120e0-feb8-4ebf-a22e-276538960afb,Trump made a lot of tax promises. Can he keep them?,politics,"Seeking to woo targeted groups of voters during his campaign, President-elect Donald Trump rolled out plans for a sweeping array of tax breaks, including promises to eliminate levies on tips, overtime pay and Social Security benefits, ...",https://www.cnn.com/2024/11/16/politics/taxes-tips-trump-campaign-promises/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
ccb2ef08-b65e-4430-b941-73d15991da68,US Post Office to honor Betty White with her own stamp next year,entertainment,"Betty White will once again grace Americans’ lives, not on TV, but on your mail. The US Postal Service will honor the beloved American TV icon with her own stamp next year.",https://www.cnn.com/2024/11/16/entertainment/betty-white-usps-stamp/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
1a47e01b-d405-4d4b-b685-ccde68c0ddb3,PBS Kids’ ‘Carl the Collector’ breaks new ground with first lead character on the autism spectrum,entertainment,PBS Kids’ newest star Carl – a raccoon with autism who collects everything from lint to plush toys – is making history as the network’s first lead character on the spectrum.,https://www.cnn.com/2024/11/16/entertainment/pbs-kids-carl-the-collector-autism-lead-character/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
59b48e41-b0c0-4836-a532-9cb6f840fbc0,"Sean ‘Diddy’ Combs is trying to ‘corruptly influence witness testimony’ and taint the jury pool from jail, prosecutors say",entertainment,"Sean “Diddy” Combs has continued to attempt to obstruct the federal government’s investigation into his sex trafficking case and is trying to taint the jury pool even while he is in federal jail, prosecutors allege in a new court filing.",https://www.cnn.com/2024/11/16/entertainment/sean-diddy-combs-case-jail/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
cc5b557e-5e54-4ed1-9064-d875137cd95f,DOJ opens civil rights investigation of Illinois sheriff’s office after shooting of Sonya Massey,area-world,The US Justice Department has launched a civil rights investigation of Illinois’ Sangamon County Sheriff’s Office four months after a deputy fatally shot Sonya Massey while responding to her call about a possible prowler outside the ...,https://www.cnn.com/2024/11/16/us/sonya-massey-shooting-investigation-doj/index.html,cnn_news,2024-11-18 00:00:00,2024-11-18 14:37:26,YES
a1280770-8a5f-4047-842d-0d95773259b0,‘Blame yourself’: Trump’s election hasn’t dampened pro-Palestinian activists’ anger at Democrats,politics,"For Democratic pro-Palestinian activists, Donald Trump’s reelection delivered a bitter vindication.",https://www.cnn.com/2024/11/16/politics/pro-palestine-activists-trump-democrats/index.html,cnn_news,2024-11-17 00:00:00,2024-11-18 14:37:26,YES
ba07bdde-6058-482c-bd16-9c8052866865,California man sentenced to life for hate crime in the killing of a gay college student,area-world,A California man convicted of stabbing to death a gay University of Pennsylvania student in an act of hate was sentenced Friday to life in prison without parole.,https://www.cnn.com/2024/11/16/us/samuel-woodward-sentenced-blaze-bernstein-killing/index.html,cnn_news,2024-11-16 00:00:00,2024-11-18 14:37:27,YES
