uuid,title,category,abstract,link,data_source,gattered_datetime,crawler_datetime,any_category
9ab6f5a3-779a-43c7-a753-9c8d25028d9e,Victor Wembanyama scores career-high 50 points as LeBron James and Giannis Antetokounmpo also shine,sports,Victor Wembanyama became the fourth-youngest player in NBA history to score 50 points in a single game on Wednesday night as he propelled the San Antonio Spurs to a 139-130 victory over the Washington Wizards.,https://www.cnn.com/2024/11/14/sport/victor-wembanyama-historic-50-nba-spt-intl/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:34,YES
b1046247-da74-4deb-8720-260aab3e96b9,"Bill restricting school bathroom use by transgender students passes Ohio Senate, awaits governor’s signature",area-world,The Ohio Senate on Wednesday greenlit a bill that would ban transgender students from using locker rooms and bathrooms associated with their gender identities.,https://www.cnn.com/2024/11/14/us/transgender-students-ohio-bathroom-bill-hnk/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:34,YES
be3ca6d5-57ad-4a6f-9bc3-38f590cef072,‘The Disneyland of American grocery stores’: How Trader Joe’s became a tourist hot spot,travel,Trader Joe’s started out as a health-food store in California in 1967. The brand has expanded across the US and now has travelers from around the world clamoring to visit one of its outlets.,https://www.cnn.com/travel/trader-joes-tourist-attraction-cult-products/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
f181d28e-8965-4b5a-a08b-0fdf8521961f,Advance Auto Parts is closing more than 700 locations,business,Advance Auto Parts is closing more than 700 locations to shore up the company’s finances following another dismal earnings report.,https://www.cnn.com/2024/11/14/business/advance-auto-parts-closures/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
f7d66f81-c486-4e1f-bcbe-cc98d1f60258,Ben & Jerry’s says its parent company Unilever silenced it over Gaza,business,Ben & Jerry’s said in a lawsuit filed Wednesday that parent company Unilever has silenced its attempts to express support for Palestinian refugees and threatened to dismantle its board and sue its members over the issue.,https://www.cnn.com/2024/11/14/business/ben-and-jerrys-israel-gaza-unilever/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
18acfb86-bca2-480d-8a73-bca179903616,"Baby red panda died after being stressed by fireworks, zoo says",area-world,"Fireworks likely caused the death of a baby red panda at Edinburgh Zoo after she became so stressed that she choked on her own vomit, experts from the Royal Zoological Society of Scotland (RZSS) said on Thursday.",https://www.cnn.com/2024/11/14/uk/fireworks-death-baby-red-panda-zoo-intl-scli/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
4bb52c2a-5ea6-4fd0-b924-73e4861f391f,Trump’s defense secretary pick said women shouldn’t be in combat roles. These female veterans fear what comes next,area-world,"When Elisa Smithers was deployed to Iraq in 2005, there was a ban on women serving in ground combat operations. She now fears the progress made for women since then will be reversed after President-elect Donald Trump ...",https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
7579522a-f8d8-4912-9bbc-ff92c9ff05e7,"5 things to know for Nov. 14: Election, Social Security, Tropical Storm Sara, Middle East, Brazil explosions",area-world,CNN’s 5 Things brings you the news you need to know every morning.,https://www.cnn.com/2024/11/14/us/5-things-to-know-for-nov-14-election-social-security-tropical-storm-sara-middle-east-brazil-explosions/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
2e1b4a6f-db00-4e87-854e-249c95b72655,Tua Tagovailoa says he has no regrets about his tackle attempt after throwing an interception against LA Rams,sports,"Miami Dolphins quarterback Tua Tagovailoa said that he does not regret his tackle attempt in his team’s 23-15 victory over the Los Angeles Rams on Monday, despite his history of head injuries.",https://www.cnn.com/2024/11/14/sport/tua-tagovailoa-tackle-miami-dolphins-nfl-spt-intl/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
230afd8b-5719-487a-a02f-3c30dadb6180,Loss-making Burberry puts focus back on trench coats in a turnaround plan,business,"Burberry will use its British heritage appeal to win back customers by focusing on trench coats and scarves and be less ambitious with prices on bags and shoes, the loss-making luxury brand said in a revamp that sent its shares up sharply.",https://www.cnn.com/2024/11/14/business/burberry-trench-coats-turnaround-loss-intl/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:35,YES
155a6971-d990-4921-8c87-3b004b02d389,British Museum receives donation of Chinese ceramics worth $1.27 billion,fashion,"The 1,700 pieces of world-renowned Chinese ceramics constitute the largest donation in the British Museum’s nearly 300-year history.",https://www.cnn.com/2024/11/14/style/british-museum-chinese-ceramics-percival-david/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
c21531ec-77fc-404b-a8e6-d8ebbea99452,High grocery prices got droves of Americans to vote for Trump but they shouldn’t expect to pay less over the next four years,economy-and-finance,"Americans are shelling out 22% more for groceries compared to when President Joe Biden took office in January 2021, according to October Consumer Price Index inflation data. While wages finally began to outpace the rate at which food ...",https://www.cnn.com/2024/11/14/economy/trump-grocery-prices-inflation/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
bba0d6b9-15be-4ec0-b248-f08c4e3d8476,US tennis star Taylor Fritz hails ‘amazing’ impact of influencer girlfriend Morgan Riddle after impressive season,sports,It is no secret that American men’s tennis has been lacking a superstar for years. Taylor Fritz is looking to change that.,https://www.cnn.com/2024/11/14/sport/taylor-fritz-2024-season-morgan-riddle-spt-intl/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
6e7b718d-501e-455a-ae81-36acb81bed3a,Lavish gold-domed penthouse in New York City on sale for $25 million,fashion,The gold dome atop 170 Fifth Avenue is actually a two-story apartment — and now it’s up for sale,https://www.cnn.com/2024/11/14/style/gold-dome-penthouse-new-york-flatiron/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
7b4d852d-98f7-4490-9a1f-b4fe22ce4a90,"Elon Musk is a showman, not an accountant",business,"It’s important, in any political environment, to triage the things you’re freaking out about.",https://www.cnn.com/2024/11/14/business/elon-musk-doge-department-of-government-efficiency/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
62b7d051-1749-4ce1-8788-42735684f2e6,The latest on Trump’s presidential transition,politics,President-elect Donald Trump is continuing to pick more allies for Cabinet and administration positions. Follow for live updates.,https://www.cnn.com/politics/live-news/trump-transition-news-11-14-24/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
3bcd4ef0-03ba-427c-87cc-85a32a3ebc8e,King Charles marks 76th birthday at ‘surplus food festival’,area-world,The British monarch celebrated his birthday on Thursday by opening two new food distribution hubs - one in person and the other virtually.,https://www.cnn.com/2024/11/14/uk/king-charles-birthday-intl-scli/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
1cd2395e-06e5-4da2-afe4-02f692d0d9ed,"FBI offers $25,000 reward for information on ballot box fires in Washington and Oregon",area-world,"The FBI is offering up to $25,000 in exchange for information about the suspect they believe set fire to several ballot boxes in the Pacific Northwest during early voting last month.",https://www.cnn.com/2024/11/14/us/ballot-box-fires-fbi-reward-hnk/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
a07fab2c-3c35-40d7-b39e-37eff68b7e01,‘Only in Australia’: Couple comes home to find koala in bed,area-world,"Koalas are normally found in eucalyptus trees, but one couple came home in Australia on Wednesday and were shocked to find one in their bedroom.",https://www.cnn.com/2024/11/14/australia/australia-couple-home-koala-intl-hnk/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:39,YES
da0ebce7-2cad-4f38-a1d0-f65651ac3dd4,Toxic chemical ‘Hall of Shame’ calls out retailers in time for holiday shopping,health,"Major retailers earned a grade of F for failing to protect customers from hazardous chemicals and plastics in the products they sell, a new report says.",https://www.cnn.com/2024/11/14/health/2024-retail-toxic-chemical-hall-of-shame-wellness/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
fea32df6-a18b-436e-9e91-fcbc5ab309ef,Who is the Georgia judge who will decide fate of migrant accused of killing Laken Riley?,area-world,"The judge who will decide the fate of an undocumented migrant accused of killing Georgia nursing student Laken Riley is a no-nonsense, silvery-white-haired jurist whose father was killed in an armed robbery.",https://www.cnn.com/2024/11/14/us/judge-patrick-haggard-laken-riley/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
964f1486-a340-41b0-95be-09591b6e3850,"What we know about the deadly factory explosion in Louisville, Kentucky",area-world,"A massive explosion this week at a food dye factory in Louisville, Kentucky, left two people dead and a dozen others injured as smoke billowed out of torn metal structures and rubble.",https://www.cnn.com/2024/11/14/us/louisville-kentucky-explosion-explainer-hnk/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
b3249d71-c6a1-45ca-b43e-5cd7a19f26be,California teen pleads guilty to making hundreds of ‘swatting’ calls across the US,area-world,"A California teenager pleaded guilty Wednesday in a case involving the swatting of a Florida mosque among other institutions and individuals, federal prosecutors said.",https://www.cnn.com/2024/11/14/us/swatting-calls-california-teen-pleads-guilty/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
6ebb86b8-cf3c-4325-8be1-43e2c177e507,Rudy Giuliani’s lawyers are trying to quit his debt enforcement case,politics,"The lawyers who have been representing Rudy Giuliani are trying to quit his debt enforcement case because of disagreements with him, according to new court filings, as a Friday deadline nears for the former New York City mayor to turn ...",https://www.cnn.com/2024/11/14/politics/rudy-giuliani-lawyers-quit-defamation-case/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
87ef724b-db9c-4ad5-977e-030633947e5a,Missouri prosecutor says he won’t charge Nelly after an August drug arrest,area-world,"Rapper Nelly won’t face drug charges following his arrest this summer at a St. Louis-area casino, a prosecutor said.",https://www.cnn.com/2024/11/14/us/missouri-nelly-drug-arrest-charges-dropped-hnk/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
5eff1034-c3c2-4bca-87b2-0ed301cef057,Why Trump is trying to outrage Washington with his controversial Cabinet picks,politics,Donald Trump’s increasingly provocative Cabinet picks have left some Republican senators aghast and Washington in shock.,https://www.cnn.com/2024/11/14/politics/trump-outrage-washington-cabinet-analysis/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
43e8f2d9-6905-4b72-ae25-91f90d6a8ead,"After antisemitic violence rocked Amsterdam, Paris braces for an Israel soccer match",area-world,"With thousands of extra security personnel deployed on the streets of Paris and a “double ring” of security thrown around the national stadium, France is taking no chances with Thursday’s soccer match with Israel.",https://www.cnn.com/2024/11/14/europe/israel-france-soccer-amsterdam-intl/index.html,cnn_news,2024-11-14 00:00:00,2024-11-14 23:56:43,YES
